iter,frame_idx,model_type,loss,image_loss,eikonal_loss,image_loss_raw,eikonal_loss_raw,image_weight,igr_weight,lr,inv_s,cos_anneal_ratio,n_height,target_mean,target_max,pred_mean,pred_max,alpha_mean,alpha_max,weight_mean,weight_max,point_weight_mean,point_weight_max,sdf_min,sdf_max,density_min,density_max,sdf_residual_mean,sdf_residual_abs_mean,sdf_residual_abs_max
891,4,nerf,0.34654003381729126,0.34654003381729126,0.0,0.34654003381729126,0.0,1.0,0.1,3.074471705355975e-05,nan,1.0,64,0.03153818100690842,1.0,0.002074453979730606,0.04408439248800278,7.062226359266788e-09,5.7697296142578125e-05,7.0620256309439355e-09,5.769670315203257e-05,7.599948773605314e-13,6.296046350939832e-09,nan,nan,0.0,20.0,1.1870105266571045,1.1870105266571045,3.864459276199341
892,0,nerf,0.31851422786712646,0.31851422786712646,0.0,0.31851422786712646,0.0,1.0,0.1,3.070770915148172e-05,nan,1.0,64,0.040558937937021255,1.0,0.0021045831963419914,0.03731237351894379,8.989991329144686e-08,0.00024110078811645508,8.987380795133504e-08,0.00024099698930513114,1.070354568866172e-11,3.011000870856151e-08,nan,nan,0.0,20.0,1.1719266176223755,1.1719266176223755,3.895435333251953
893,13,nerf,0.3267839252948761,0.3267839252948761,0.0,0.3267839252948761,0.0,1.0,0.1,3.0670690027126213e-05,nan,1.0,64,0.03298387676477432,1.0,0.0020013980101794004,0.0416991226375103,1.837179297581315e-10,1.1324882507324219e-06,1.837186375253097e-10,1.1324925708322553e-06,1.9932392867315352e-14,1.228172702427699e-10,nan,nan,0.0,20.0,1.1785171031951904,1.1785171031951904,3.9115681648254395
894,14,nerf,0.3374064266681671,0.3374064266681671,0.0,0.3374064266681671,0.0,1.0,0.1,3.063365977368883e-05,nan,1.0,64,0.03053577058017254,1.0,0.0019929304253309965,0.04354677349328995,0.001140245352871716,0.46742093563079834,0.0003983289352618158,0.3367740213871002,8.011946306396567e-08,0.00010871906124521047,nan,nan,0.0,20.0,1.1842797994613647,1.1842797994613647,4.044890403747559
895,16,nerf,0.36328864097595215,0.36328864097595215,0.0,0.36328864097595215,0.0,1.0,0.1,3.0596618484393186e-05,nan,1.0,64,0.02982824109494686,1.0,0.0020607835613191128,0.04291446879506111,0.0028730942867696285,0.48658257722854614,0.0006743549602106214,0.4229916036128998,1.0050727894395095e-07,9.264663094654679e-05,nan,nan,0.0,20.0,1.2326396703720093,1.2326396703720093,4.241877555847168
896,11,nerf,0.368188738822937,0.368188738822937,0.0,0.368188738822937,0.0,1.0,0.1,3.055956625249069e-05,nan,1.0,64,0.028455309569835663,1.0,0.0021241388749331236,0.04458576440811157,0.006034283898770809,0.4865826964378357,0.0012118498561903834,0.4450886845588684,2.150635936004619e-07,0.00014895136700943112,nan,nan,0.0,20.0,1.2840368747711182,1.2840368747711182,4.133946895599365
897,7,nerf,0.3797626197338104,0.3797626197338104,0.0,0.3797626197338104,0.0,1.0,0.1,3.052250317126028e-05,nan,1.0,64,0.03151042014360428,1.0,0.0021761623211205006,0.047962967306375504,0.005919368471950293,0.4865829348564148,0.0011461154790595174,0.4470863938331604,2.3223088874146924e-07,0.00018520034791436046,nan,nan,0.0,20.0,1.2872140407562256,1.2872140407562256,4.14628267288208
898,6,nerf,0.3304247260093689,0.3304247260093689,0.0,0.3304247260093689,0.0,1.0,0.1,3.0485429334008226e-05,nan,1.0,64,0.030962776392698288,1.0,0.002089033368974924,0.04453803598880768,0.004447686951607466,0.48658281564712524,0.0009538318263366818,0.4487750232219696,2.0128885580561473e-07,0.00017556715465616435,nan,nan,0.0,20.0,1.2369327545166016,1.2369327545166016,4.181987285614014
899,12,nerf,0.29890283942222595,0.29890283942222595,0.0,0.29890283942222595,0.0,1.0,0.1,3.044834483406787e-05,nan,1.0,64,0.031163834035396576,1.0,0.0019493857398629189,0.043990205973386765,0.0005955430096946657,0.45873844623565674,0.00019165611593052745,0.32681673765182495,3.456865727002878e-08,7.296603143913671e-05,nan,nan,0.0,20.0,1.2231911420822144,1.2231911420822144,4.273196697235107
900,9,nerf,0.3301396369934082,0.3301396369934082,0.0,0.3301396369934082,0.0,1.0,0.1,3.04112497647994e-05,nan,1.0,64,0.0268353633582592,1.0,0.001989735523238778,0.04627809673547745,4.3356794776627794e-07,0.0010085105895996094,4.3311263198120287e-07,0.0010073515586555004,5.149749376931467e-11,1.2246560743278678e-07,nan,nan,0.0,20.0,1.2450692653656006,1.2450692653656006,4.011298179626465
901,4,nerf,0.34179753065109253,0.34179753065109253,0.0,0.34179753065109253,0.0,1.0,0.1,3.03741442195896e-05,nan,1.0,64,0.03153818100690842,1.0,0.002100468147546053,0.04596375674009323,4.893081495538354e-09,6.270408630371094e-05,4.892992677696384e-09,6.270364247029647e-05,5.267808216545544e-13,6.844865563238045e-09,nan,nan,0.0,20.0,1.245509386062622,1.245509386062622,4.027421474456787
902,8,nerf,0.2938384711742401,0.2938384711742401,0.0,0.2938384711742401,0.0,1.0,0.1,3.0337028291851637e-05,nan,1.0,64,0.032006360590457916,1.0,0.0020542144775390625,0.050244078040122986,0.00010382425534771755,0.30225658416748047,7.067128899507225e-05,0.23471589386463165,8.330037104542498e-09,3.128838216071017e-05,nan,nan,0.0,20.0,1.2282929420471191,1.2282929420471191,4.305117130279541
903,1,nerf,0.3074035048484802,0.3074035048484802,0.0,0.3074035048484802,0.0,1.0,0.1,3.029990207502482e-05,nan,1.0,64,0.033269189298152924,1.0,0.002088063396513462,0.048579439520835876,0.00015853671357035637,0.43684691190719604,7.815018761903048e-05,0.315518856048584,1.0030408503780563e-08,4.728141720988788e-05,nan,nan,0.0,20.0,1.2214057445526123,1.2214057445526123,4.1788434982299805
904,11,nerf,0.36394739151000977,0.36394739151000977,0.0,0.36394739151000977,0.0,1.0,0.1,3.026276566257435e-05,nan,1.0,64,0.028455309569835663,1.0,0.0022246395237743855,0.04650530964136124,0.006103475112468004,0.48658287525177,0.0012248186394572258,0.456942081451416,2.443837274768157e-07,0.00015854740922804922,nan,nan,0.0,20.0,1.3129743337631226,1.3129743337631226,4.234868049621582
905,6,nerf,0.32823169231414795,0.32823169231414795,0.0,0.32823169231414795,0.0,1.0,0.1,3.022561914799111e-05,nan,1.0,64,0.030962776392698288,1.0,0.002160030882805586,0.04551369324326515,0.004585082642734051,0.48658281564712524,0.0009714410407468677,0.47105085849761963,2.2237315988604678e-07,0.0001817790762288496,nan,nan,0.0,20.0,1.252249836921692,1.252249836921692,4.247866630554199
906,7,nerf,0.37373048067092896,0.37373048067092896,0.0,0.37373048067092896,0.0,1.0,0.1,3.018846262479139e-05,nan,1.0,64,0.03151042014360428,1.0,0.002243513474240899,0.04901864007115364,0.005936658009886742,0.4865817427635193,0.0011614338727667928,0.45448821783065796,2.558719529588416e-07,0.0002031027543125674,nan,nan,0.0,20.0,1.3212807178497314,1.3212807178497314,4.262314796447754
907,9,nerf,0.3246023654937744,0.3246023654937744,0.0,0.3246023654937744,0.0,1.0,0.1,3.015129618651671e-05,nan,1.0,64,0.0268353633582592,1.0,0.0020420935470610857,0.04711677134037018,5.567180778598413e-07,0.0012533068656921387,5.559919031838945e-07,0.0012513957917690277,6.706488142604883e-11,1.5467824709958222e-07,nan,nan,0.0,20.0,1.2623090744018555,1.2623090744018555,4.086573123931885
908,12,nerf,0.29066580533981323,0.29066580533981323,0.0,0.29066580533981323,0.0,1.0,0.1,3.0114119926733532e-05,nan,1.0,64,0.031163834035396576,1.0,0.0019956761971116066,0.04464768245816231,0.0006283526890911162,0.46680670976638794,0.0001955104380613193,0.3468417525291443,3.680371563064e-08,8.404847176279873e-05,nan,nan,0.0,20.0,1.2557841539382935,1.2557841539382935,4.400271415710449
909,13,nerf,0.31981271505355835,0.31981271505355835,0.0,0.31981271505355835,0.0,1.0,0.1,3.0076933939033024e-05,nan,1.0,64,0.03298387676477432,1.0,0.002054414479061961,0.043272845447063446,2.3737811716273427e-10,1.8477439880371094e-06,2.3737894983000274e-10,1.8477479670764296e-06,2.605617341355261e-14,1.9855048161154798e-10,nan,nan,0.0,20.0,1.2615079879760742,1.2615079879760742,4.160212993621826
910,5,nerf,0.32953155040740967,0.32953155040740967,0.0,0.32953155040740967,0.0,1.0,0.1,3.0039738317030897e-05,nan,1.0,64,0.03236251696944237,1.0,0.0021498894784599543,0.04166417196393013,1.4360921340994537e-09,5.2094459533691406e-05,1.4360954647685276e-09,5.209461960475892e-05,1.540093465084158e-13,5.5811635313318675e-09,nan,nan,0.0,20.0,1.2870248556137085,1.2870248556137085,4.149667263031006
911,0,nerf,0.3091750144958496,0.3091750144958496,0.0,0.3091750144958496,0.0,1.0,0.1,3.000253315436707e-05,nan,1.0,64,0.040558937937021255,1.0,0.0020998159889131784,0.0387389212846756,8.51014192448929e-08,0.00026035308837890625,8.507796422918545e-08,0.00026022869860753417,1.02063427154242e-11,3.2556080498125084e-08,nan,nan,0.0,20.0,1.2733913660049438,1.2733913660049438,4.196052074432373
912,14,nerf,0.3305225372314453,0.3305225372314453,0.0,0.3305225372314453,0.0,1.0,0.1,2.996531854470549e-05,nan,1.0,64,0.03053577058017254,1.0,0.0020266068167984486,0.0447898767888546,0.0011334699811413884,0.4755368232727051,0.00038612307980656624,0.36958304047584534,8.12449911791191e-08,0.0001188918758998625,nan,nan,0.0,20.0,1.277119517326355,1.277119517326355,4.355524063110352
913,17,nerf,0.32022809982299805,0.32022809982299805,0.0,0.32022809982299805,0.0,1.0,0.1,2.9928094581733896e-05,nan,1.0,64,0.02800915390253067,1.0,0.001985752023756504,0.04552307352423668,8.35825630929321e-10,9.119510650634766e-06,8.358267411523457e-10,9.119519745581783e-06,9.546654238619043e-14,1.0550320617142006e-09,nan,nan,0.0,20.0,1.2994707822799683,1.2994707822799683,4.198387145996094
914,2,nerf,0.3708583116531372,0.3708583116531372,0.0,0.3708583116531372,0.0,1.0,0.1,2.9890861359163574e-05,nan,1.0,64,0.02785884030163288,1.0,0.002163311932235956,0.05101637542247772,0.005618151742964983,0.48658281564712524,0.0011741972994059324,0.4565874934196472,2.5081897092604777e-07,0.00025460016331635416,nan,nan,0.0,20.0,1.3637733459472656,1.3637733459472656,4.422205924987793
915,10,nerf,0.35830360651016235,0.35830360651016235,0.0,0.35830360651016235,0.0,1.0,0.1,2.985361897072913e-05,nan,1.0,64,0.02928921766579151,1.0,0.0020988346077501774,0.04679721221327782,0.0030549876391887665,0.4865822196006775,0.0007383034098893404,0.4046609401702881,1.0906919101216772e-07,7.894622103776783e-05,nan,nan,0.0,20.0,1.3008394241333008,1.3008394241333008,4.398934841156006
916,3,nerf,0.34851884841918945,0.34851884841918945,0.0,0.34851884841918945,0.0,1.0,0.1,2.981636751018821e-05,nan,1.0,64,0.02908528596162796,1.0,0.0021067429333925247,0.04648710787296295,0.003998898901045322,0.4865824580192566,0.0009153243736363947,0.4582633972167969,2.1526180660202954e-07,0.00019700148550327867,nan,nan,0.0,20.0,1.3133761882781982,1.3133761882781982,4.537103176116943
917,15,nerf,0.38546937704086304,0.38546937704086304,0.0,0.38546937704086304,0.0,1.0,0.1,2.9779107071321326e-05,nan,1.0,64,0.03173253685235977,1.0,0.00220184656791389,0.04477151483297348,0.006733298301696777,0.48658227920532227,0.0012997258454561234,0.47338733077049255,2.541335106798215e-07,0.00021680549252778292,nan,nan,0.0,20.0,1.3619379997253418,1.3619379997253418,4.441539764404297
918,16,nerf,0.35475876927375793,0.35475876927375793,0.0,0.35475876927375793,0.0,1.0,0.1,2.9741837747931612e-05,nan,1.0,64,0.02982824109494686,1.0,0.002125744940713048,0.04582659527659416,0.0030078310519456863,0.48658299446105957,0.0006877824780531228,0.4370110332965851,1.1182074644011664e-07,0.00010636885417625308,nan,nan,0.0,20.0,1.3223061561584473,1.3223061561584473,4.56870698928833
919,14,nerf,0.32489684224128723,0.32489684224128723,0.0,0.32489684224128723,0.0,1.0,0.1,2.9704559633844514e-05,nan,1.0,64,0.03053577058017254,1.0,0.002054082928225398,0.04467025026679039,0.0011898464290425181,0.47573965787887573,0.0004028247785754502,0.3888944983482361,8.63412452645207e-08,0.0001117689607781358,nan,nan,0.0,20.0,1.28236722946167,1.28236722946167,4.419954299926758
920,1,nerf,0.30371829867362976,0.30371829867362976,0.0,0.30371829867362976,0.0,1.0,0.1,2.966727282290765e-05,nan,1.0,64,0.033269189298152924,1.0,0.0020382010843604803,0.04846734181046486,0.0001449291012249887,0.4169847369194031,7.288449705811217e-05,0.2957448363304138,9.08399755417122e-09,4.128504224354401e-05,nan,nan,0.0,20.0,1.2879881858825684,1.2879881858825684,4.437070369720459
921,3,nerf,0.344791054725647,0.344791054725647,0.0,0.344791054725647,0.0,1.0,0.1,2.962997740899053e-05,nan,1.0,64,0.02908528596162796,1.0,0.002078297082334757,0.04645347595214844,0.003970862831920385,0.4865739941596985,0.0009089723462238908,0.46197080612182617,2.1090190216455085e-07,0.00019973277812823653,nan,nan,0.0,20.0,1.339773178100586,1.339773178100586,4.62040901184082
922,2,nerf,0.3646639883518219,0.3646639883518219,0.0,0.3646639883518219,0.0,1.0,0.1,2.9592673485984308e-05,nan,1.0,64,0.02785884030163288,1.0,0.0021385690197348595,0.05154231935739517,0.005631305277347565,0.48658287525177,0.0011706873774528503,0.4575985074043274,2.4698982770132716e-07,0.0002573716046754271,nan,nan,0.0,20.0,1.3946386575698853,1.3946386575698853,4.515186786651611
923,7,nerf,0.3618932366371155,0.3618932366371155,0.0,0.3618932366371155,0.0,1.0,0.1,2.955536114780156e-05,nan,1.0,64,0.03151042014360428,1.0,0.0021435210946947336,0.04805456101894379,0.005985158495604992,0.48658156394958496,0.0011492532212287188,0.45548921823501587,2.34703946944137e-07,0.0002088766632368788,nan,nan,0.0,20.0,1.4072495698928833,1.4072495698928833,4.527361869812012
924,5,nerf,0.3301633596420288,0.3301633596420288,0.0,0.3301633596420288,0.0,1.0,0.1,2.9518040488376064e-05,nan,1.0,64,0.03236251696944237,1.0,0.002126243431121111,0.04129374399781227,1.623448042664677e-09,5.447864532470703e-05,1.6234513733337508e-09,5.447881267173216e-05,1.7395049430827397e-13,5.834371652468917e-09,nan,nan,0.0,20.0,1.338659644126892,1.338659644126892,4.332563877105713
925,10,nerf,0.35177838802337646,0.35177838802337646,0.0,0.35177838802337646,0.0,1.0,0.1,2.948071160166253e-05,nan,1.0,64,0.02928921766579151,1.0,0.002055374439805746,0.04473273456096649,0.0029678279533982277,0.4865831732749939,0.0007204740541055799,0.40996038913726807,1.0422407825672053e-07,7.066325633786619e-05,nan,nan,0.0,20.0,1.3523838520050049,1.3523838520050049,4.5584588050842285
926,0,nerf,0.31253066658973694,0.31253066658973694,0.0,0.31253066658973694,0.0,1.0,0.1,2.9443374581636385e-05,nan,1.0,64,0.040558937937021255,1.0,0.002095244824886322,0.03861423209309578,5.684159987140447e-08,0.00017791986465454102,5.683070014583791e-08,0.00017786264652386308,6.629065352203867e-12,2.1458363974602435e-08,nan,nan,0.0,20.0,1.326215147972107,1.326215147972107,4.391590118408203
927,12,nerf,0.287021279335022,0.287021279335022,0.0,0.287021279335022,0.0,1.0,0.1,2.9406029522293538e-05,nan,1.0,64,0.031163834035396576,1.0,0.00196445663459599,0.04425349086523056,0.0006231506122276187,0.460468053817749,0.00019631415489129722,0.3601545989513397,3.665346071102249e-08,9.18658115551807e-05,nan,nan,0.0,20.0,1.331718921661377,1.331718921661377,4.684282302856445
928,6,nerf,0.3223085403442383,0.3223085403442383,0.0,0.3223085403442383,0.0,1.0,0.1,2.9368676517650128e-05,nan,1.0,64,0.030962776392698288,1.0,0.0020660737063735723,0.04428146407008171,0.004617034457623959,0.48658251762390137,0.0009728537406772375,0.4736146628856659,2.146091873100886e-07,0.00018593642744235694,nan,nan,0.0,20.0,1.35867440700531,1.35867440700531,4.589686870574951
929,15,nerf,0.36871814727783203,0.36871814727783203,0.0,0.36871814727783203,0.0,1.0,0.1,2.9331315661742294e-05,nan,1.0,64,0.03173253685235977,1.0,0.0021664879750460386,0.04409804940223694,0.006752769462764263,0.48658275604248047,0.0013019281905144453,0.4802989661693573,2.5468790454397094e-07,0.0002118033153237775,nan,nan,0.0,20.0,1.412520170211792,1.412520170211792,4.578373908996582
930,8,nerf,0.29789167642593384,0.29789167642593384,0.0,0.29789167642593384,0.0,1.0,0.1,2.929394704862596e-05,nan,1.0,64,0.032006360590457916,1.0,0.002058246172964573,0.05078419670462608,0.00012186669482616708,0.3508617877960205,7.821367762517184e-05,0.2546851634979248,9.398020139883556e-09,3.275438939454034e-05,nan,nan,0.0,20.0,1.3143987655639648,1.3143987655639648,4.676455974578857
931,17,nerf,0.3219622075557709,0.3219622075557709,0.0,0.3219622075557709,0.0,1.0,0.1,2.9256570772376546e-05,nan,1.0,64,0.02800915390253067,1.0,0.0020587563049048185,0.04683174192905426,1.9108483684249222e-09,1.7583370208740234e-05,1.910846147978873e-09,1.7583339285920374e-05,2.197861846946897e-13,2.0813661905094705e-09,nan,nan,0.0,20.0,1.321236491203308,1.321236491203308,4.359811305999756
932,16,nerf,0.347430944442749,0.347430944442749,0.0,0.347430944442749,0.0,1.0,0.1,2.9219186927088797e-05,nan,1.0,64,0.02982824109494686,1.0,0.002165893791243434,0.04645213112235069,0.003215624950826168,0.4865812063217163,0.000718589115422219,0.4449698030948639,1.223977506015217e-07,0.00011239463492529467,nan,nan,0.0,20.0,1.336765170097351,1.336765170097351,4.696901321411133
933,13,nerf,0.3266826570034027,0.3266826570034027,0.0,0.3266826570034027,0.0,1.0,0.1,2.91817956068765e-05,nan,1.0,64,0.03298387676477432,1.0,0.0021566320210695267,0.044493645429611206,9.37689037527889e-10,7.152557373046875e-06,9.376908138847284e-10,7.1525701059727e-06,1.02906385127631e-13,7.774385579750742e-10,nan,nan,0.0,20.0,1.2847599983215332,1.2847599983215332,4.369113445281982
934,11,nerf,0.35580798983573914,0.35580798983573914,0.0,0.35580798983573914,0.0,1.0,0.1,2.9144396905872258e-05,nan,1.0,64,0.028455309569835663,1.0,0.0022360074799507856,0.04762381687760353,0.006561201065778732,0.48658287525177,0.001264843507669866,0.47025737166404724,2.538362480208889e-07,0.00017466917051933706,nan,nan,0.0,20.0,1.385241985321045,1.385241985321045,4.566990375518799
935,9,nerf,0.32754725217819214,0.32754725217819214,0.0,0.32754725217819214,0.0,1.0,0.1,2.9106990918227246e-05,nan,1.0,64,0.0268353633582592,1.0,0.0020964997820556164,0.04662162438035011,7.729267963441089e-07,0.0022496581077575684,7.714105549894157e-07,0.002246808959171176,9.227323766181073e-11,3.02758053294383e-07,nan,nan,0.0,20.0,1.3218634128570557,1.3218634128570557,4.374881267547607
936,4,nerf,0.34413695335388184,0.34413695335388184,0.0,0.34413695335388184,0.0,1.0,0.1,2.9069577738111e-05,nan,1.0,64,0.03153818100690842,1.0,0.002157267415896058,0.046326301991939545,1.3143107935320586e-08,9.632110595703125e-05,1.3142399168941665e-08,9.631941793486476e-05,1.4175579113318015e-12,1.0543369732829433e-08,nan,nan,0.0,20.0,1.3390790224075317,1.3390790224075317,4.422257423400879
937,15,nerf,0.358271062374115,0.358271062374115,0.0,0.358271062374115,0.0,1.0,0.1,2.9032157459711163e-05,nan,1.0,64,0.03173253685235977,1.0,0.002171010011807084,0.04501131549477577,0.006712233182042837,0.48658281564712524,0.0012932829558849335,0.48160699009895325,2.5176564122375567e-07,0.00021357505465857685,nan,nan,0.0,20.0,1.4335694313049316,1.4335694313049316,4.673429012298584
938,1,nerf,0.3050095736980438,0.3050095736980438,0.0,0.3050095736980438,0.0,1.0,0.1,2.8994730177233226e-05,nan,1.0,64,0.033269189298152924,1.0,0.0020405291579663754,0.04882822930812836,0.0001538640062790364,0.42915356159210205,7.476598693756387e-05,0.31447190046310425,9.41702360535146e-09,4.5428885641740635e-05,nan,nan,0.0,20.0,1.3574892282485962,1.3574892282485962,4.661206245422363
939,4,nerf,0.3431871831417084,0.3431871831417084,0.0,0.3431871831417084,0.0,1.0,0.1,2.895729598490034e-05,nan,1.0,64,0.03153818100690842,1.0,0.002068802248686552,0.04622235149145126,2.242813934572041e-09,2.8252601623535156e-05,2.2427983914496963e-09,2.8252581614651717e-05,2.3960477699147553e-13,3.042538665454231e-09,nan,nan,0.0,20.0,1.399296522140503,1.399296522140503,4.533067226409912
940,6,nerf,0.3197004795074463,0.3197004795074463,0.0,0.3197004795074463,0.0,1.0,0.1,2.891985497695304e-05,nan,1.0,64,0.030962776392698288,1.0,0.0020289893727749586,0.04410352557897568,0.004347698763012886,0.4865826964378357,0.0009262737585231662,0.46737492084503174,1.951252244225543e-07,0.00019425281789153814,nan,nan,0.0,20.0,1.424383521080017,1.424383521080017,4.760902404785156
941,12,nerf,0.2999640703201294,0.2999640703201294,0.0,0.2999640703201294,0.0,1.0,0.1,2.8882407247649014e-05,nan,1.0,64,0.031163834035396576,1.0,0.0019254630897194147,0.04409903287887573,0.0005696722655557096,0.4582904577255249,0.0001824506907723844,0.3406014144420624,3.2694547513756334e-08,7.762678433209658e-05,nan,nan,0.0,20.0,1.397542119026184,1.397542119026184,4.869981288909912
942,17,nerf,0.32140570878982544,0.32140570878982544,0.0,0.32140570878982544,0.0,1.0,0.1,2.8844952891262878e-05,nan,1.0,64,0.02800915390253067,1.0,0.001976167317479849,0.04687586426734924,6.939444574527442e-10,6.556510925292969e-06,6.939456231869201e-10,6.5565241129661445e-06,7.807732867355643e-14,7.423192616151653e-10,nan,nan,0.0,20.0,1.405653953552246,1.405653953552246,4.554987907409668
943,5,nerf,0.32677581906318665,0.32677581906318665,0.0,0.32677581906318665,0.0,1.0,0.1,2.8807492002085934e-05,nan,1.0,64,0.03236251696944237,1.0,0.002176359063014388,0.04274335876107216,1.3542376109398901e-09,5.0008296966552734e-05,1.3542410526312665e-09,5.0008457037620246e-05,1.4491413711376078e-13,5.345398346179309e-09,nan,nan,0.0,20.0,1.388108730316162,1.388108730316162,4.515952110290527
944,16,nerf,0.34004512429237366,0.34004512429237366,0.0,0.34004512429237366,0.0,1.0,0.1,2.877002467442591e-05,nan,1.0,64,0.02982824109494686,1.0,0.0021349131129682064,0.04695802181959152,0.0030783708207309246,0.48658066987991333,0.0006981539772823453,0.4555680751800537,1.170921990478746e-07,0.00010971072333632037,nan,nan,0.0,20.0,1.3988370895385742,1.3988370895385742,4.860249042510986
945,0,nerf,0.3122982978820801,0.3122982978820801,0.0,0.3122982978820801,0.0,1.0,0.1,2.8732551002606774e-05,nan,1.0,64,0.040558937937021255,1.0,0.0021999655291438103,0.039647337049245834,1.2331383913988248e-07,0.0002713799476623535,1.2326916021265788e-07,0.00027122130268253386,1.4695314409785e-11,3.345457244563477e-08,nan,nan,0.0,20.0,1.3392164707183838,1.3392164707183838,4.514750957489014
946,14,nerf,0.3222561478614807,0.3222561478614807,0.0,0.3222561478614807,0.0,1.0,0.1,2.869507108096845e-05,nan,1.0,64,0.03053577058017254,1.0,0.0021352889016270638,0.04549937695264816,0.0012679069768637419,0.48085957765579224,0.00041601824341341853,0.4177655577659607,9.301602688083221e-08,0.00012049108045175672,nan,nan,0.0,20.0,1.3309475183486938,1.3309475183486938,4.659554958343506
947,2,nerf,0.36593547463417053,0.36593547463417053,0.0,0.36593547463417053,0.0,1.0,0.1,2.8657585003866584e-05,nan,1.0,64,0.02785884030163288,1.0,0.002239555586129427,0.051411062479019165,0.006112478207796812,0.48658287525177,0.00122894870582968,0.46102374792099,2.8358869030853384e-07,0.00026883810642175376,nan,nan,0.0,20.0,1.4271793365478516,1.4271793365478516,4.7232184410095215
948,11,nerf,0.3523584306240082,0.3523584306240082,0.0,0.3523584306240082,0.0,1.0,0.1,2.8620092865672343e-05,nan,1.0,64,0.028455309569835663,1.0,0.0022385604679584503,0.04857753962278366,0.0064985016360878944,0.48658281564712524,0.0012548041995614767,0.4739873707294464,2.520017972074129e-07,0.00018082527094520628,nan,nan,0.0,20.0,1.4405524730682373,1.4405524730682373,4.736415863037109
949,7,nerf,0.36207401752471924,0.36207401752471924,0.0,0.36207401752471924,0.0,1.0,0.1,2.8582594760772135e-05,nan,1.0,64,0.03151042014360428,1.0,0.002244433155283332,0.050821173936128616,0.006304276175796986,0.4865829348564148,0.001195862190797925,0.46666836738586426,2.7795306323241675e-07,0.00020929652964696288,nan,nan,0.0,20.0,1.4531564712524414,1.4531564712524414,4.763278961181641
950,8,nerf,0.2854216694831848,0.2854216694831848,0.0,0.2854216694831848,0.0,1.0,0.1,2.8545090783567396e-05,nan,1.0,64,0.032006360590457916,1.0,0.0020734036806970835,0.05211793631315231,0.00015129949315451086,0.40375274419784546,8.769349369686097e-05,0.2815552353858948,1.1098570951162401e-08,4.2097399273188785e-05,nan,nan,0.0,20.0,1.374213457107544,1.374213457107544,4.881627559661865
951,9,nerf,0.3197898864746094,0.3197898864746094,0.0,0.3197898864746094,0.0,1.0,0.1,2.8507581028474333e-05,nan,1.0,64,0.0268353633582592,1.0,0.0020379917696118355,0.04755361005663872,3.027107595698908e-07,0.000889897346496582,3.024913439730881e-07,0.0008896123035810888,3.482333865711951e-11,1.0753696244591993e-07,nan,nan,0.0,20.0,1.4139957427978516,1.4139957427978516,4.607787609100342
952,10,nerf,0.353498637676239,0.353498637676239,0.0,0.353498637676239,0.0,1.0,0.1,2.8470065589923738e-05,nan,1.0,64,0.02928921766579151,1.0,0.0020662248134613037,0.04647180438041687,0.0030995584093034267,0.48658299446105957,0.0007387299556285143,0.42928534746170044,1.109844873781185e-07,8.373491436941549e-05,nan,nan,0.0,20.0,1.4408291578292847,1.4408291578292847,4.854018211364746
953,3,nerf,0.34346532821655273,0.34346532821655273,0.0,0.34346532821655273,0.0,1.0,0.1,2.8432544562360657e-05,nan,1.0,64,0.02908528596162796,1.0,0.00205405056476593,0.04701017588376999,0.003895461093634367,0.48658251762390137,0.0008883730624802411,0.4696754217147827,2.0571363279486832e-07,0.000222864153329283,nan,nan,0.0,20.0,1.4659799337387085,1.4659799337387085,5.02736759185791
954,13,nerf,0.3136984705924988,0.3136984705924988,0.0,0.3136984705924988,0.0,1.0,0.1,2.8395018040244237e-05,nan,1.0,64,0.03298387676477432,1.0,0.0020347917452454567,0.04332513362169266,3.456079866737127e-11,4.76837158203125e-07,3.456093744524935e-11,4.768388635056908e-07,3.73625894220693e-15,5.0773708154538966e-11,nan,nan,0.0,20.0,1.4243590831756592,1.4243590831756592,4.713882923126221
955,15,nerf,0.3523384928703308,0.3523384928703308,0.0,0.3523384928703308,0.0,1.0,0.1,2.8357486118047454e-05,nan,1.0,64,0.03173253685235977,1.0,0.002143771620467305,0.04543115198612213,0.006527976132929325,0.48658281564712524,0.0012655346654355526,0.4842982292175293,2.4522557851014426e-07,0.00022523828374687582,nan,nan,0.0,20.0,1.5230028629302979,1.5230028629302979,4.922074317932129
956,16,nerf,0.3371586203575134,0.3371586203575134,0.0,0.3371586203575134,0.0,1.0,0.1,2.8319948890256887e-05,nan,1.0,64,0.02982824109494686,1.0,0.002083458937704563,0.04596515744924545,0.0029419604688882828,0.4865821599960327,0.0006734655471518636,0.4527915120124817,1.0890720147926913e-07,0.00011404130782466382,nan,nan,0.0,20.0,1.471078634262085,1.471078634262085,5.058560371398926
957,2,nerf,0.35792070627212524,0.35792070627212524,0.0,0.35792070627212524,0.0,1.0,0.1,2.8282406451372445e-05,nan,1.0,64,0.02785884030163288,1.0,0.002119637792930007,0.05339866131544113,0.0057136318646371365,0.4865829348564148,0.00117599219083786,0.4654953181743622,2.522420459172281e-07,0.0002650611277204007,nan,nan,0.0,20.0,1.5158138275146484,1.5158138275146484,4.919394493103027
